gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
17.477999999999998	375232.17	360.04	36004.0	215072.91600000003	123795.214	10.0
13.363970817088761	372169.1634900932	384.50726703145676	38450.72670314568	230611.84834519614	160894.50683329868	0.0
