pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	101.4	124056.4	70.0	7000.0	44583.2	72403.2	5
100	59.77777777777778	137111.22222222222	100.0	10000.0	37251.555555555555	89759.66666666667	9
105	72.0	170170.5	104.0	10400.0	47826.9	111839.6	10
110	75.0	194019.8	110.0	11000.0	53114.0	129795.8	10
115	62.0	172831.3	114.0	11400.0	45504.5	115812.8	10
116	39.8	124609.7	116.0	11600.0	28780.2	84113.5	10
117	38.0	120205.7	116.0	11600.0	27254.8	81234.9	10
118	69.6	206760.1	118.0	11800.0	52845.1	141997.0	10
119	85.1	246880.3	118.0	11800.0	66813.9	168148.4	10
120	48.1	152198.1	120.0	12000.0	36875.8	103202.3	10
121	47.9	153134.5	120.0	12000.0	36577.3	104437.2	10
122	47.1	154552.9	122.0	12200.0	36763.0	105467.9	10
123	52.6	170719.5	122.0	12200.0	41149.2	117248.3	10
124	54.5	180290.9	124.0	12400.0	43236.6	124530.3	10
125	55.1	181403.3	124.0	12400.0	45185.1	123694.2	10
130	44.8	164385.0	130.0	13000.0	37967.2	113287.8	10
135	48.1	185795.8	134.0	13400.0	42177.6	130084.2	10
140	44.0	181360.7	140.0	14000.0	39735.8	127484.9	10
145	63.3	262915.7	144.0	14400.0	61190.0	187181.7	10
150	50.2	232017.2	150.0	15000.0	50284.8	166582.4	10
155	34.5	175576.1	154.0	15400.0	34739.5	125282.6	10
160	35.8	193552.8	160.0	16000.0	38056.3	139336.5	10
