pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	2.2	47969.2	100.0	40000.0	677.8	7191.4	5
101	1.9	47930.9	100.0	40000.0	630.8	7200.1	10
102	2.0	48868.0	102.0	40800.0	603.0	7363.0	3
103	2.3333333333333335	48942.666666666664	102.0	40800.0	672.3333333333334	7368.333333333333	3
104	3.0	50027.0	104.0	41600.0	785.0	7538.0	1
105	1.8	49824.6	104.0	41600.0	661.0	7459.6	10
106	1.8	50784.4	106.0	42400.0	637.8	7640.6	5
107	1.6	50770.6	106.0	42400.0	628.8	7635.8	5
108	1.8	51800.4	108.0	43200.0	699.0	7793.4	10
109	1.9	51805.2	108.0	43200.0	699.0	7798.2	10
110	2.5	52916.0	110.0	44000.0	811.0	7995.0	2
115	3.8	54822.3	114.0	45600.0	881.5	8226.8	10
120	2.2	57423.2	120.0	48000.0	685.2	8618.0	5
125	2.0	59337.0	124.0	49600.0	659.3333333333334	8953.666666666666	3
130	1.7	62180.4	130.0	52000.0	688.9	9361.5	10
135	3.0	64267.7	134.0	53600.0	896.4	9637.3	10
140	2.3	67012.2	140.0	56000.0	781.3	10090.9	10
145	1.9	68826.7	144.0	57600.0	734.1	10348.6	10
150	2.7	71793.4	150.0	60000.0	829.0	10814.4	10
155	1.8	73624.1	154.0	61600.0	764.2	11105.9	10
160	2.6	76595.0	160.0	64000.0	911.5	11523.5	10
190	1.7	90663.0	190.0	76000.0	766.5	13706.5	10
