pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	122.0	315220.6666666667	100.0	48000.0	196183.66666666666	70937.0	3
105	89.25	287807.25	104.0	49920.0	162147.75	75635.5	4
110	66.0	252075.0	110.0	52800.0	117370.5	81794.5	2
111	77.625	280045.625	110.0	52800.0	145849.75	81285.875	8
112	74.4	274438.2	112.0	53760.0	137783.0	82783.2	10
113	71.77777777777777	269466.6666666667	112.0	53760.0	133336.0	82258.66666666667	9
115	66.9	263849.9	114.0	54720.0	123958.4	85057.5	10
118	57.2	258364.7	118.0	56640.0	113950.9	87655.8	10
119	65.1	274643.6	118.0	56640.0	129903.1	87982.5	10
120	63.7	275138.9	120.0	57600.0	128203.9	89215.0	10
130	51.4	265282.0	130.0	62400.0	103849.8	98902.2	10
135	48.2	270175.2	134.0	64320.0	102176.3	103544.9	10
140	42.2	269604.9	140.0	67200.0	92632.5	109632.4	10
145	37.4	267494.7	144.0	69120.0	84967.7	113263.0	10
150	39.6	286163.3	150.0	72000.0	94807.4	119205.9	10
155	33.4	279062.8	154.0	73920.0	82176.1	122812.7	10
160	32.0	282799.3	160.0	76800.0	75541.6	130297.7	10
190	21.8	308154.7	190.0	91200.0	60370.3	156394.4	10
220	17.4	348315.1	220.0	105600.0	53781.8	188713.3	10
250	13.0	380378.8	250.0	120000.0	45943.2	214185.6	10
