gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
17.783	620643.365	295.94	118376.0	243073.53499999997	258897.89	10.0
6.745784683785868	280332.21841321175	135.8659501126018	54346.38004504072	114401.77047845839	135919.61233015748	0.0
