pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
160	1.2857142857142858	88972.0	160.0	64000.0	5676.142857142857	19135.85714285714	7
220	1.1428571428571428	119989.57142857143	220.0	88000.0	5331.0	26438.571428571428	7
225	1.8	122695.6	224.0	89600.0	6319.0	26552.6	5
226	1.2	123837.8	226.0	90400.0	5003.4	28208.4	10
227	1.1428571428571428	121668.57142857143	226.0	90400.0	4898.714285714285	26143.85714285714	7
228	1.0	121936.2	228.0	91200.0	4772.6	25735.6	10
229	1.3	123082.9	228.0	91200.0	4554.6	27100.3	10
230	1.0	122045.9	230.0	92000.0	3289.6	26526.3	10
231	1.3	124517.5	230.0	92000.0	4732.0	27555.5	10
232	1.0	125399.3	232.0	92800.0	4324.9	28042.4	10
233	1.0	125654.0	232.0	92800.0	3428.0	29194.0	1
234	2.0	125914.0	234.0	93600.0	4675.0	27405.0	1
235	1.0	130135.0	234.0	93600.0	7003.666666666667	29297.333333333332	3
240	1.0	129907.9	240.0	96000.0	4303.1	29364.8	10
245	1.2	132464.5	244.0	97600.0	4488.2	30132.3	10
250	1.4	136742.1	250.0	100000.0	6248.8	30243.3	10
255	1.0	138181.0	254.0	101600.0	5686.0	30641.0	5
260	1.0	133333.5	260.0	104000.0	3846.0	25227.5	2
265	1.0	143239.2	264.0	105600.0	4474.8	32900.4	10
270	1.25	145881.0	270.0	108000.0	5346.75	32264.25	4
275	1.0	146901.4	274.0	109600.0	4351.2	32676.2	10
280	1.0	149392.5	280.0	112000.0	4201.5	32911.0	10
