pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
10	35.0	8647.0	10.0	1000.0	6727.0	910.0	1
15	107.0	23095.0	14.0	1400.0	19056.0	2625.0	1
20	18.22222222222222	15694.666666666666	20.0	2000.0	11411.666666666666	2263.0	9
25	15.3	17586.6	24.0	2400.0	12301.6	2861.0	10
30	9.1	12935.7	30.0	3000.0	6771.2	3134.5	10
35	6.9	11778.0	34.0	3400.0	5179.5	3164.5	10
36	6.2	11427.9	36.0	3600.0	4497.0	3294.9	10
37	6.2	11427.9	36.0	3600.0	4497.0	3294.9	10
38	6.7	13508.4	38.0	3800.0	5771.4	3899.0	10
39	6.4	12794.1	38.0	3800.0	5197.4	3758.7	10
40	4.7	11166.1	40.0	4000.0	3807.5	3318.6	10
41	5.9	12882.5	40.0	4000.0	4922.9	3919.6	10
42	5.2	12559.6	42.0	4200.0	4363.3	3954.3	10
43	4.9	11980.7	42.0	4200.0	3914.0	3824.7	10
44	4.9	13389.8	44.0	4400.0	4857.5	4088.3	10
45	5.6	14608.4	44.0	4400.0	5651.4	4513.0	10
50	3.9	12950.6	50.0	5000.0	3755.1	4145.5	10
55	4.1	15016.1	54.0	5400.0	4788.4	4773.7	10
60	3.0	13771.6	60.0	6000.0	3269.2	4442.4	10
65	2.4	13747.0	64.0	6400.0	2650.2	4632.8	10
70	2.9	16071.5	70.0	7000.0	3177.1	5824.4	10
100	1.5	17999.0	100.0	10000.0	1931.4	5967.6	10
