pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	120.33333333333333	23419.666666666668	20.0	2000.0	13788.666666666666	7611.0	3
21	77.33333333333333	15119.666666666666	20.0	2000.0	7790.666666666667	5309.0	3
22	89.33333333333333	20378.833333333332	22.0	2200.0	10831.166666666666	7325.666666666667	6
23	91.4	21176.4	22.0	2200.0	11422.8	7531.6	5
24	76.6	19563.0	24.0	2400.0	9283.6	7855.4	5
25	78.3	19858.1	24.0	2400.0	9682.7	7751.4	10
26	105.4	28147.7	26.0	2600.0	13746.4	11775.3	10
27	105.2	28193.2	26.0	2600.0	13806.7	11760.5	10
28	86.5	26519.6	28.0	2800.0	12306.2	11385.4	10
29	91.1	27645.2	28.0	2800.0	12843.7	11973.5	10
30	90.0	30157.2	30.0	3000.0	13381.3	13745.9	10
35	80.16666666666667	31871.5	34.0	3400.0	12794.666666666666	15642.833333333334	6
40	68.2	35161.7	40.0	4000.0	12592.9	18528.8	10
45	49.1	30269.0	44.0	4400.0	9264.9	16560.1	10
50	50.8	37611.3	50.0	5000.0	10490.3	22071.0	10
55	59.2	48678.4	54.0	5400.0	13963.4	29261.0	10
60	45.2	45671.7	60.0	6000.0	11758.0	27853.7	10
65	47.8	52760.9	64.0	6400.0	13054.7	33242.2	10
70	30.6	42105.0	70.0	7000.0	9027.7	26007.3	10
100	21.5	57292.1	100.0	10000.0	9555.8	37636.3	10
130	15.2	67649.3	130.0	13000.0	8731.5	45787.8	10
