pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	66.5	22098.75	20.0	2000.0	14872.5	5206.25	4
25	60.42857142857143	23621.85714285714	24.0	2400.0	14238.857142857143	6959.0	7
26	70.5	29898.0	26.0	2600.0	18085.0	9187.0	2
27	48.0	20918.0	26.0	2600.0	11686.0	6606.0	2
28	68.0	31466.0	28.0	2800.0	18491.0	10147.0	1
29	68.0	31466.0	28.0	2800.0	18491.0	10147.0	1
30	55.5	29380.3	30.0	3000.0	15910.4	10439.9	10
31	49.4	26698.3	30.0	3000.0	14254.9	9413.4	10
32	80.5	46542.0	32.0	3200.0	28618.0	14692.0	2
33	59.7	34809.4	32.0	3200.0	19087.9	12489.5	10
34	50.4	32150.5	34.0	3400.0	16406.4	12310.1	10
35	65.1	40950.0	34.0	3400.0	22488.9	15027.1	10
40	49.0	38753.9	40.0	4000.0	18492.0	16221.9	10
45	50.5	46386.6	44.0	4400.0	21775.7	20166.9	10
50	38.4	44029.6	50.0	5000.0	18832.9	20146.7	10
55	44.0	55384.2	54.0	5400.0	23694.8	26235.4	10
60	32.6	50483.2	60.0	6000.0	19055.8	25367.4	10
65	26.6	46862.0	64.0	6400.0	16591.8	23806.2	10
70	25.7	52050.9	70.0	7000.0	17376.1	27604.8	10
100	17.3	66342.5	100.0	10000.0	17913.3	38329.2	10
130	15.9	93768.6	130.0	13000.0	22137.2	58501.4	10
