gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
5.467	189522.78200000004	108.32	43328.0	73360.94600000001	72725.516	10.0
2.4668625823097647	84837.95265792825	61.22138188574315	24488.552754297263	26946.147185849855	47155.35392254568	0.0
