pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	149.0	112952.0	40.0	4000.0	71349.0	37563.0	2
70	90.0	169657.0	70.0	7000.0	89024.0	73563.0	1
100	39.0	129578.5	100.0	10000.0	46498.5	72980.0	2
130	54.7	272286.4	130.0	13000.0	106448.2	152708.2	10
135	56.5	291659.8	134.0	13400.0	113562.1	164563.7	10
140	46.8	260572.3	140.0	14000.0	90579.8	155852.5	10
145	38.0	230417.2	144.0	14400.0	80327.2	135546.0	10
146	37.7	229048.0	146.0	14600.0	74618.6	139683.4	10
147	33.9	207976.1	146.0	14600.0	65738.2	127491.9	10
148	56.1	340883.0	148.0	14800.0	123710.6	202224.4	10
149	45.7	284235.7	148.0	14800.0	95799.6	173488.1	10
150	29.9	200285.9	150.0	15000.0	58624.8	126511.1	10
151	52.0	319638.8	150.0	15000.0	109483.6	195005.2	10
152	33.6	228066.5	152.0	15200.0	71752.4	140962.1	10
153	38.3	253357.2	152.0	15200.0	81480.9	156524.3	10
154	43.4	283479.9	154.0	15400.0	91829.9	176096.0	10
155	32.0	221141.0	154.0	15400.0	67367.3	138219.7	10
160	29.7	218532.5	160.0	16000.0	63307.8	139064.7	10
165	36.9	272561.4	164.0	16400.0	85025.9	170971.5	10
170	29.2	237380.1	170.0	17000.0	66166.8	154043.3	10
175	24.8	216301.4	174.0	17400.0	56753.6	141973.8	10
180	24.5	225966.5	180.0	18000.0	58608.0	149178.5	10
185	21.8	213228.7	184.0	18400.0	54015.3	140629.4	10
