pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	4.0	62404.0	100.0	40000.0	7122.0	15182.0	1
130	3.0	73103.5	130.0	52000.0	6935.0	14038.5	2
160	4.0	95028.0	160.0	64000.0	8873.0	21995.0	1
190	3.0	105891.0	190.0	76000.0	6223.0	23478.0	1
220	3.0	118903.25	220.0	88000.0	6741.5	23941.75	4
250	2.5	130200.0	250.0	100000.0	4373.5	25576.5	2
310	3.2857142857142856	166269.85714285713	310.0	124000.0	10272.285714285714	31687.571428571428	7
315	3.0	161879.5	314.0	125600.0	6262.0	29703.5	2
316	3.25	166896.0	316.0	126400.0	7203.0	32977.0	4
317	2.8	168897.4	316.0	126400.0	8753.8	33427.6	10
318	2.5	169333.5	318.0	127200.0	8519.0	33296.5	2
319	2.5	169333.5	318.0	127200.0	8519.0	33296.5	2
320	3.0	176919.6	320.0	128000.0	9864.1	38735.5	10
321	3.125	176047.0	320.0	128000.0	11722.625	36004.375	8
322	2.5	170612.0	322.0	128800.0	6629.0	34861.0	4
323	2.5	170612.0	322.0	128800.0	6629.0	34861.0	4
324	3.0	176579.25	324.0	129600.0	8940.875	37714.375	8
325	3.0	176348.5	324.0	129600.0	11089.625	35334.875	8
330	2.8	183847.8	330.0	132000.0	12105.2	39412.6	10
335	2.9	181479.7	334.0	133600.0	10411.7	37134.0	10
340	3.4	183947.4	340.0	136000.0	9907.8	37699.6	10
345	2.7	182833.8	344.0	137600.0	8586.7	36303.1	10
350	2.5714285714285716	187910.2857142857	350.0	140000.0	8936.857142857143	38623.42857142857	7
355	3.3333333333333335	199177.0	354.0	141600.0	17768.0	39455.0	3
360	3.0	187115.0	360.0	144000.0	8263.0	34492.0	1
365	3.0	206863.5	364.0	145600.0	14688.0	46211.5	4
