pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
15	30.5	14596.0	14.0	1400.0	11774.5	1407.5	2
20	23.0	17102.0	20.0	2000.0	11940.0	3142.0	1
25	24.5	28050.5	24.0	2400.0	21446.5	4180.0	2
30	11.3	16392.5	30.0	3000.0	9505.2	3857.3	10
35	8.0	13144.0	34.0	3400.0	6094.0	3616.0	1
36	7.5	14547.2	36.0	3600.0	6816.6	4094.6	10
37	7.5	14547.2	36.0	3600.0	6816.6	4094.6	10
38	7.1	15045.9	38.0	3800.0	6946.9	4261.0	10
39	7.1	15045.9	38.0	3800.0	6946.9	4261.0	10
40	5.3	12306.1	40.0	4000.0	4378.7	3887.4	10
41	6.5	13561.6	40.0	4000.0	5114.4	4407.2	10
42	5.9	14722.7	42.0	4200.0	5897.0	4583.7	10
43	5.9	14722.7	42.0	4200.0	5897.0	4583.7	10
44	4.9	12600.0	44.0	4400.0	4078.9	4077.1	10
45	5.2	13919.8	44.0	4400.0	4937.7	4538.1	10
50	4.2	13588.5	50.0	5000.0	3976.4	4562.1	10
55	4.0	15137.4	54.0	5400.0	4316.3	5367.1	10
60	3.1	14224.8	60.0	6000.0	3120.7	5044.1	10
65	3.0	15288.3	64.0	6400.0	3050.0	5774.3	10
70	2.6	17493.4	70.0	7000.0	3952.0	6471.4	10
100	2.0	21994.1	100.0	10000.0	3193.4	8700.7	10
130	1.1	24801.0	130.0	13000.0	2219.5	9451.5	10
