pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
15	27.0	9119.0	14.0	1400.0	6077.0	1628.0	1
20	18.0	11245.0	20.0	2000.0	6717.0	2508.0	1
21	38.6	45523.2	20.0	2000.0	40455.4	3047.8	5
22	11.0	8943.0	22.0	2200.0	4742.666666666667	1978.3333333333333	3
23	11.0	8943.0	22.0	2200.0	4742.666666666667	1978.3333333333333	3
24	13.625	13562.0	24.0	2400.0	8220.5	2917.5	8
25	13.0	12024.8	24.0	2400.0	6696.3	2904.5	10
26	12.88888888888889	15839.555555555555	26.0	2600.0	10005.555555555555	3208.0	9
27	11.333333333333334	12682.777777777777	26.0	2600.0	7086.555555555556	2970.222222222222	9
28	9.5	11926.5	28.0	2800.0	6331.0	2767.5	2
29	9.5	11926.5	28.0	2800.0	6331.0	2767.5	2
30	10.2	13424.6	30.0	3000.0	6880.8	3513.8	10
35	7.75	12148.125	34.0	3400.0	4982.25	3731.875	8
40	6.2	14283.8	40.0	4000.0	6163.7	4080.1	10
45	5.9	14759.7	44.0	4400.0	5321.0	4994.7	10
50	6.0	19972.0	50.0	5000.0	8572.0	6350.0	1
55	4.1	15270.4	54.0	5400.0	4177.3	5639.1	10
60	3.4	16278.1	60.0	6000.0	4474.2	5743.9	10
65	3.1	15839.7	64.0	6400.0	3705.3	5670.4	10
70	2.6	17409.8	70.0	7000.0	4109.5	6230.3	10
100	2.0	21223.3	100.0	10000.0	3177.7	7945.6	10
130	1.5	26363.9	130.0	13000.0	2919.6	10314.3	10
