pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
10	1.0	125.0	10.0	100.0	9.0	6.0	10
40	1.0	103.6	19.2	80.0	1.0	3.4	10
45	1.0	439.2857142857143	42.57142857142857	377.14285714285717	4.285714285714286	15.285714285714286	7
50	1.0	458.6	46.8	400.0	6.8	5.0	5
55	1.0	485.4	50.0	428.2	3.6	3.6	5
60	1.0	604.3	57.4	532.2	4.4	10.3	10
65	1.0	490.1	61.0	420.5	3.3	5.3	10
66	1.0	670.1	66.0	584.6	4.0	15.5	10
67	1.0	670.1	66.0	584.6	4.0	15.5	10
68	1.0	758.5	68.0	680.0	5.0	5.5	4
69	1.0	759.75	68.0	680.0	5.0	6.75	4
70	1.0	92.4	19.6	70.0	1.0	1.8	10
71	1.0	788.5	70.0	700.0	7.0	11.5	4
72	1.0	688.1	72.0	606.6	4.3	5.2	10
73	1.0	688.1	72.0	606.6	4.3	5.2	10
74	1.0	703.3	74.0	620.3	4.3	4.7	10
75	1.0	572.4	70.0	480.3	4.4	17.7	10
80	1.0	661.6	75.4	568.8	3.9	13.5	10
85	1.0	690.5	79.0	596.6	5.3	9.6	10
90	1.0	910.5	84.4	810.0	5.9	10.2	10
95	1.0	953.2	88.0	846.0	4.9	14.3	10
100	1.0	1123.0	100.0	1000.0	12.9	10.1	10
