pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	6.0	13632.0	40.0	4000.0	5269.0	4323.0	1
45	6.0	15845.666666666666	44.0	4400.0	6604.666666666667	4797.0	3
46	4.857142857142857	13435.714285714286	46.0	4600.0	4427.714285714285	4362.0	7
47	4.857142857142857	13435.714285714286	46.0	4600.0	4427.714285714285	4362.0	7
50	4.1	13852.6	50.0	5000.0	4048.9	4753.7	10
51	5.0	14833.5	50.0	5000.0	4602.5	5181.0	2
52	4.0	14205.5	52.0	5200.0	3703.0	5250.5	2
53	4.0	14205.5	52.0	5200.0	3703.0	5250.5	2
55	3.5714285714285716	14113.714285714286	54.0	5400.0	3694.8571428571427	4964.857142857143	7
60	3.7	16814.4	60.0	6000.0	4716.2	6038.2	10
65	3.4	17103.3	64.0	6400.0	4304.4	6334.9	10
70	3.3	18277.7	70.0	7000.0	4049.0	7158.7	10
75	3.25	19967.75	74.0	7400.0	4883.5	7610.25	4
80	2.5	18946.5	80.0	8000.0	3712.0	7154.5	10
85	2.7	21872.7	84.0	8400.0	4732.0	8656.7	10
90	2.3	19643.3	90.0	9000.0	3065.6	7487.7	10
95	2.1	20155.0	94.0	9400.0	2834.9	7826.1	10
100	2.4	26269.0	100.0	10000.0	5253.6	10915.4	10
130	1.3	23732.2	130.0	13000.0	1953.3	8648.9	10
