pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
25	33.0	21811.0	24.0	2400.0	13628.0	5759.0	1
35	18.0	19394.0	34.0	3400.0	9121.4	6838.6	5
36	13.666666666666666	17140.833333333332	36.0	3600.0	7136.833333333333	6368.0	6
37	13.666666666666666	17140.833333333332	36.0	3600.0	7136.833333333333	6368.0	6
38	14.25	17688.5	38.0	3800.0	6734.5	7116.0	4
39	13.5	17018.75	38.0	3800.0	6292.25	6888.5	4
40	9.9	15184.1	40.0	4000.0	5277.5	5866.6	10
41	10.3	15619.7	40.0	4000.0	5423.9	6155.8	10
42	12.7	20428.3	42.0	4200.0	8310.8	7875.5	10
43	13.0	20699.5	42.0	4200.0	8629.5	7828.0	10
44	9.2	16101.3	44.0	4400.0	5044.7	6612.6	10
45	8.75	15483.0	44.0	4400.0	4446.25	6592.75	4
50	8.75	19264.125	50.0	5000.0	6131.375	8082.75	8
65	6.8	22063.2	64.0	6400.0	5374.0	10225.2	10
70	5.2	20924.0	70.0	7000.0	4107.3	9746.7	10
100	3.1	25705.5	100.0	10000.0	3570.1	12035.4	10
130	2.8	34383.3	130.0	13000.0	4256.8	16996.5	10
