gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
2.25	51685.200000000004	107.8	43120.0	706.3700000000001	7751.030000000001	10.0
0.3879432948254165	3815.7719567605186	7.922120928135344	3168.8483712541374	83.07286018911351	567.6650034131044	0.0
