pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
130	1.5	61621.0	130.0	52000.0	105.5	9385.5	2
131	1.8	61601.6	130.0	52000.0	97.0	9374.6	10
132	1.5	62555.666666666664	132.0	52800.0	89.5	9534.166666666666	6
133	1.3333333333333333	62553.666666666664	132.0	52800.0	89.66666666666667	9532.0	3
134	2.3	63482.1	134.0	53600.0	90.1	9658.0	10
135	2.3	63488.9	134.0	53600.0	91.9	9663.0	10
136	2.0	64410.9	136.0	54400.0	89.4	9785.5	10
137	2.0	64444.5	136.0	54400.0	89.5	9819.0	4
138	1.8	65376.3	138.0	55200.0	91.7	9946.6	10
139	2.1	65343.6	138.0	55200.0	90.0	9915.6	10
140	2.3	66328.2	140.0	56000.0	88.9	10099.3	10
145	2.6	68143.2	144.0	57600.0	89.4	10309.8	5
150	2.9	71037.3	150.0	60000.0	85.0	10802.3	10
155	2.0	72950.0	154.0	61600.0	83.5	11112.5	2
160	1.7	75740.3	160.0	64000.0	85.1	11495.2	10
165	2.2	77682.5	164.0	65600.0	87.2	11831.3	10
170	2.2	80515.3	170.0	68000.0	90.8	12254.5	10
180	1.9	85208.1	180.0	72000.0	90.8	12937.3	10
185	2.9	87129.0	184.0	73600.0	91.6	13253.4	10
190	3.3333333333333335	89285.5	190.0	76000.0	117.5	12978.0	6
220	2.0	104135.5	220.0	88000.0	90.0	15825.5	2
250	2.8	118281.8	250.0	100000.0	93.2	17938.6	5
280	3.2	132486.6	280.0	112000.0	89.7	20116.9	10
