gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
1.0	196.51999999999998	44.92999999999999	147.74	1.51	2.34	10.0
0.0	132.27007068872385	34.337852291603795	120.14898418213946	1.7722584461641029	3.319397535698308	0.0
