pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	26.77777777777778	350107.6666666667	70.0	28000.0	240818.88888888888	81218.77777777778	9
100	11.0	228978.0	100.0	40000.0	99543.0	89335.0	1
130	25.0	814343.0	130.0	52000.0	546151.0	216062.0	1
135	6.0	228390.0	134.0	53600.0	79723.0	94933.0	1
140	8.7	325469.0	140.0	56000.0	145726.0	123603.0	10
145	8.6	329244.1	144.0	57600.0	142922.7	128577.4	10
150	10.0	411758.6666666667	150.0	60000.0	201169.33333333334	150439.33333333334	3
155	6.0	271198.0	154.0	61600.0	85826.0	123618.0	1
160	8.0	368399.6	160.0	64000.0	157562.8	146676.8	10
161	6.0	279661.5	160.0	64000.0	92300.0	123201.5	2
162	8.0	375427.0	162.0	64800.0	164273.5	146191.5	2
163	7.9	377326.8	162.0	64800.0	164056.2	148308.6	10
164	7.2	351493.7	164.0	65600.0	139421.8	146307.9	10
165	6.5	314673.4	164.0	65600.0	114408.3	134501.1	10
166	8.9	415837.5	166.0	66400.0	188318.2	160953.3	10
167	7.666666666666667	372355.0	166.0	66400.0	151288.83333333334	154500.16666666666	6
168	6.6	333168.3	168.0	67200.0	126081.2	139719.1	10
169	8.0	402849.3	168.0	67200.0	174148.6	161332.7	10
170	6.3	322463.3	170.0	68000.0	115536.6	138756.7	10
175	6.9	364936.4	174.0	69600.0	138529.2	156633.2	10
185	6.8	397125.3	184.0	73600.0	157201.9	166139.4	10
