gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
17.512	627649.571	291.88	116752.0	254332.319	256273.37200000006	10.0
6.989152738351051	282892.2769606902	122.11234826994361	48844.939307977445	137207.95283481837	125980.76181391987	0.0
