pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
190	1.0	101705.5	190.0	76000.0	4529.5	20986.0	2
250	1.0	135862.0	250.0	100000.0	5375.5	30236.5	2
280	1.0	148817.75	280.0	112000.0	5211.25	31326.5	4
285	1.0	146978.2	284.0	113600.0	3717.4	29376.8	5
290	1.0	152250.125	290.0	116000.0	4741.5	31218.625	8
295	1.0	154007.6	294.0	117600.0	4316.0	31797.6	5
300	1.0	158314.8	300.0	120000.0	4832.6	33182.2	10
301	1.1	157587.6	300.0	120000.0	4771.3	32516.3	10
302	1.0	156918.5	302.0	120800.0	3913.3	31903.2	10
303	1.0	156808.4	302.0	120800.0	3807.4	31899.0	10
304	1.0	158218.9	304.0	121600.0	4452.9	31862.0	10
305	1.0	158082.8	304.0	121600.0	4478.4	31700.4	10
306	1.0	159814.8	306.0	122400.0	4081.7	33027.1	10
307	1.0	159814.8	306.0	122400.0	4081.7	33027.1	10
308	1.0	160951.7	308.0	123200.0	4298.8	33144.9	10
309	1.0	160951.7	308.0	123200.0	4298.8	33144.9	10
310	1.0	162616.9	310.0	124000.0	4258.9	34048.0	10
315	1.0	162563.8	314.0	125600.0	3652.2	32997.6	10
320	1.0	166734.6	320.0	128000.0	4406.7	34007.9	10
325	1.0	170997.3	324.0	129600.0	4346.6	36726.7	10
330	1.0	169574.0	330.0	132000.0	4247.0	32997.0	1
335	1.0	172676.9	334.0	133600.0	3902.9	34840.0	10
