pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
45	59.0	40023.0	44.0	4400.0	16382.0	19197.0	1
50	145.0	108863.0	50.0	5000.0	49242.0	54571.0	1
55	132.5	117939.0	54.0	5400.0	52110.5	60374.5	2
70	93.9	127592.3	70.0	7000.0	47374.8	73147.5	10
75	57.0	89550.5	74.0	7400.0	28762.5	53314.0	2
80	77.5	133796.5	80.0	8000.0	44030.6	81685.9	10
81	126.0	206126.0	80.0	8000.0	74226.0	123820.0	2
82	81.6	143137.2	82.0	8200.0	49968.3	84886.9	10
83	78.6	142100.8	82.0	8200.0	47777.6	86041.2	5
84	82.16666666666667	150379.5	84.0	8400.0	49201.5	92694.0	6
85	66.3	124738.9	84.0	8400.0	38815.5	77439.4	10
86	65.57142857142857	127795.42857142857	86.0	8600.0	39198.0	79911.42857142857	7
87	87.8	166686.6	86.0	8600.0	55174.8	102825.8	10
95	62.2	140848.9	94.0	9400.0	41407.2	89947.7	10
100	71.3	178374.4	100.0	10000.0	52986.1	115288.3	10
130	31.9	134078.9	130.0	13000.0	28816.6	92132.3	10
160	34.1	200088.1	160.0	16000.0	39897.1	144031.0	10
190	37.1	285178.5	190.0	19000.0	53187.9	212800.6	10
