gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
46.3	254739.33000000002	134.0	64320.0	87847.24	102438.09	10.0
6.042019529925404	2414.826231036099	6.752777206453653	3241.3330590977534	8732.818732597168	6589.607064074457	0.0
