pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	95.0	57153.666666666664	40.0	4000.0	25196.666666666668	27917.0	3
45	97.33333333333333	67809.33333333333	44.0	4400.0	28862.666666666668	34502.666666666664	6
50	95.6	80624.3	50.0	5000.0	31834.1	43740.2	10
55	66.0	64887.2	54.0	5400.0	23305.2	36128.0	5
60	76.9	87485.3	60.0	6000.0	31174.9	50250.4	10
65	72.1	93096.3	64.0	6400.0	30740.5	55891.8	10
66	90.0	120820.0	66.0	6600.0	43380.5	70773.5	4
67	80.1	105913.8	66.0	6600.0	35678.5	63569.3	10
68	82.2	116584.6	68.0	6800.0	39735.4	69981.2	5
69	78.4	110822.3	68.0	6800.0	37182.2	66772.1	10
70	50.8	77558.9	70.0	7000.0	23069.9	47419.0	10
71	63.0	94225.25	70.0	7000.0	30308.5	56846.75	4
72	58.8	92386.5	72.0	7200.0	27909.3	57205.2	10
73	59.1	92872.2	72.0	7200.0	28245.5	57354.7	10
74	47.3	79301.9	74.0	7400.0	23002.3	48825.6	10
75	72.8	117021.9	74.0	7400.0	37166.3	72381.6	10
80	59.3	110122.8	80.0	8000.0	31565.4	70477.4	10
85	59.9	120245.2	84.0	8400.0	34094.3	77666.9	10
90	53.7	123449.0	90.0	9000.0	33532.0	80827.0	10
95	44.6	111547.9	94.0	9400.0	27735.6	74318.3	10
100	50.1	139290.0	100.0	10000.0	34528.1	94661.9	10
130	38.9	168215.3	130.0	13000.0	36666.8	118418.5	10
