pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	78.0	131917.0	70.0	7000.0	54741.0	70106.0	1
130	61.8	295231.3	130.0	13000.0	96542.4	185558.9	10
135	36.0	193956.7	134.0	13400.0	56549.4	123873.3	10
136	49.6	255841.4	136.0	13600.0	75941.6	166163.8	5
137	51.7	272629.0	136.0	13600.0	83890.3	175002.7	10
138	42.5	235395.0	138.0	13800.0	69397.0	152060.0	10
139	45.2	248559.3	138.0	13800.0	73738.7	160882.6	10
140	28.2	172367.8	140.0	14000.0	46086.4	112141.4	10
141	44.6	251239.1	140.0	14000.0	75902.3	161196.8	10
142	35.6	210612.3	142.0	14200.0	59137.4	137132.9	10
143	65.7	360096.9	142.0	14200.0	118149.0	227605.9	10
144	53.0	306134.0	144.0	14400.0	89554.33333333333	202035.66666666666	3
145	48.6	282322.2	144.0	14400.0	82910.7	184867.5	10
150	43.7	278074.8	150.0	15000.0	79263.6	183661.2	10
155	49.9	323146.2	154.0	15400.0	93851.0	213741.2	10
160	30.5	225897.0	160.0	16000.0	57037.7	152699.3	10
165	31.0	238551.0	164.0	16400.0	60701.4	161285.6	10
170	45.5	351487.9	170.0	17000.0	95648.5	238669.4	10
175	38.4	312622.2	174.0	17400.0	81423.1	213625.1	10
180	28.8	259986.9	180.0	18000.0	61970.5	179836.4	10
185	28.6	272821.5	184.0	18400.0	64134.4	190103.1	10
190	30.0	299072.0	190.0	19000.0	71077.0	208805.0	1
220	22.8	297598.9	220.0	22000.0	61792.0	213586.9	10
