pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	39.0	13078.0	20.0	2000.0	7442.0	3616.0	1
25	66.0	26047.0	24.0	2400.0	15826.375	7796.625	8
26	73.0	30930.5	26.0	2600.0	18285.5	10019.0	10
27	69.0	29742.0	26.0	2600.0	17212.0	9904.0	1
28	63.5	30103.75	28.0	2800.0	17776.0	9499.75	4
29	61.0	31039.75	28.0	2800.0	17768.0	10443.75	4
30	58.8	31109.9	30.0	3000.0	16950.8	11129.1	10
31	67.0	36162.0	30.0	3000.0	19423.0	13709.0	1
34	58.0	35736.0	34.0	3400.0	17784.5	14517.5	2
35	55.1	34333.1	34.0	3400.0	17423.8	13475.3	10
40	44.1	35478.2	40.0	4000.0	15597.9	15840.3	10
45	38.0	36167.6	44.0	4400.0	15008.9	16714.7	10
50	45.1	50811.3	50.0	5000.0	21404.1	24357.2	10
55	36.4	47531.6	54.0	5400.0	18053.5	24024.1	10
60	39.1	58620.8	60.0	6000.0	22192.2	30368.6	10
65	32.1	54971.9	64.0	6400.0	18975.2	29532.7	10
70	24.5	50403.6	70.0	7000.0	16051.0	27282.6	10
100	13.2	54452.2	100.0	10000.0	12072.0	32280.2	10
130	11.8	76678.3	130.0	13000.0	14942.0	48606.3	10
