pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	84.25	66640.5	40.0	4000.0	37707.0	24893.5	4
100	71.25	226134.25	100.0	10000.0	92385.25	123649.0	4
130	75.1	357121.9	130.0	13000.0	136899.7	207092.2	10
135	47.25	249187.5	134.0	13400.0	88791.75	146861.75	8
140	51.9	287643.4	140.0	14000.0	99408.9	174094.5	10
145	41.3	247827.7	144.0	14400.0	79086.9	154196.8	10
150	38.1	249584.5	150.0	15000.0	76046.6	158387.9	10
155	40.5	275118.3	154.0	15400.0	84658.6	174905.7	10
160	40.1	285238.2	160.0	16000.0	87821.2	181257.0	10
165	31.0	239593.5	164.0	16400.0	67513.2	155516.3	10
166	30.5	244363.2	166.0	16600.0	68020.8	159576.4	10
167	36.1	281195.5	166.0	16600.0	80402.4	184027.1	10
168	30.1	243167.2	168.0	16800.0	68108.8	158090.4	10
169	52.3	389226.4	168.0	16800.0	130365.8	241892.6	10
170	23.6	202156.9	170.0	17000.0	52532.3	132454.6	10
171	36.0	289835.2	170.0	17000.0	84521.3	188143.9	10
172	21.0	191302.0	172.0	17200.0	46169.1	127760.9	10
173	30.0	254818.6	172.0	17200.0	69680.0	167766.6	10
174	24.6	217588.6	174.0	17400.0	56475.8	143538.8	10
175	25.8	225534.6	174.0	17400.0	58558.7	149401.9	10
180	54.3	446343.2	180.0	18000.0	137200.8	290962.4	10
185	25.3	243269.6	184.0	18400.0	61822.1	162863.5	10
