gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
6.57	185214.87900000002	90.38	36152.0	77527.02100000001	71445.478	10.0
2.583660194375413	74127.64571758542	46.149925243709774	18459.970097483907	21664.89587459536	40597.635558469614	0.0
