pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	71.0	43657.0	40.0	4000.0	18395.0	21222.0	1
70	66.625	92981.25	70.0	7000.0	32287.5	53623.75	8
75	66.2	100610.9	74.0	7400.0	33394.8	59742.1	10
80	53.0	95661.6	80.0	8000.0	29015.7	58565.9	10
81	63.0	110448.0	80.0	8000.0	35015.0	67353.0	10
82	47.5	87819.1	82.0	8200.0	26590.7	52946.4	10
83	59.3	107574.8	82.0	8200.0	34121.3	65171.5	10
84	54.7	105081.8	84.0	8400.0	31974.3	64623.5	10
85	47.7	94539.7	84.0	8400.0	27725.3	58330.4	10
86	81.9	154771.9	86.0	8600.0	50986.4	95099.5	10
87	80.9	155238.3	86.0	8600.0	50146.1	96406.2	10
88	61.4	124818.9	88.0	8800.0	37591.0	78339.9	10
89	44.9	94811.8	88.0	8800.0	26907.2	59016.6	10
90	48.3	104377.2	90.0	9000.0	29127.3	66159.9	10
95	52.5	121754.8	94.0	9400.0	34680.8	77580.0	10
100	50.4	128976.2	100.0	10000.0	36260.8	82615.4	10
105	34.6	100636.1	104.0	10400.0	24246.8	65885.3	10
110	44.1	133446.6	110.0	11000.0	34284.4	88052.2	10
115	37.4	123801.8	114.0	11400.0	30856.5	81431.3	10
120	28.7	108535.6	120.0	12000.0	23714.0	72701.6	10
125	38.4	144802.8	124.0	12400.0	34172.1	98106.7	10
130	43.0	171928.9	130.0	13000.0	40420.4	118378.5	10
