pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	2.0	33493.0	70.0	28000.0	581.0	4842.0	1
100	3.25	48097.0	100.0	40000.0	820.25	7176.75	8
101	2.0	48122.0	100.0	40000.0	928.0	7094.0	1
102	3.0	49008.0	102.0	40800.0	744.0	7362.0	1
103	2.0	48837.0	102.0	40800.0	611.75	7323.25	4
104	2.0	49847.5	104.0	41600.0	655.4	7488.1	10
105	2.2	49896.0	104.0	41600.0	682.1	7509.9	10
106	3.0	50862.0	106.0	42400.0	683.0	7673.0	1
107	2.0	50752.6	106.0	42400.0	621.2	7625.4	5
108	3.2	51900.6	108.0	43200.0	838.3	7754.3	10
109	2.1	51751.3	108.0	43200.0	668.7	7774.6	10
110	2.0	52609.0	110.0	44000.0	622.0	7877.0	2
115	1.7	54557.5	114.0	45600.0	682.7	8160.8	10
120	2.6	57542.1	120.0	48000.0	819.4	8602.7	10
125	3.0	59526.11111111111	124.0	49600.0	906.4444444444445	8895.666666666666	9
130	2.1	62188.6	130.0	52000.0	679.9	9378.7	10
135	2.5	64213.2	134.0	53600.0	825.3	9653.9	10
140	2.0	66950.7	140.0	56000.0	733.9	10076.8	10
145	2.5	68985.625	144.0	57600.0	873.625	10368.0	8
150	2.0	71736.4	150.0	60000.0	769.4	10817.0	10
155	1.6	73552.3	154.0	61600.0	726.6	11071.7	10
160	2.2	76514.6	160.0	64000.0	823.6	11531.0	10
