pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	28.0	10593.0	20.0	2000.0	6578.0	1995.0	2
25	22.6	11882.4	24.0	2400.0	6947.2	2511.2	5
30	18.7	14038.0	30.0	3000.0	7605.5	3402.5	10
35	14.1	13475.2	34.0	3400.0	6466.1	3575.1	10
36	12.4	13210.3	36.0	3600.0	5943.7	3630.6	10
37	12.4	13210.3	36.0	3600.0	5943.7	3630.6	10
38	10.0	11476.333333333334	38.0	3800.0	4367.666666666667	3270.6666666666665	3
39	10.0	11476.333333333334	38.0	3800.0	4367.666666666667	3270.6666666666665	3
40	8.8	11872.7	40.0	4000.0	4502.1	3330.6	10
41	11.3	14840.9	40.0	4000.0	6682.7	4118.2	10
42	10.3	14484.2	42.0	4200.0	6001.0	4241.2	10
43	10.3	14484.2	42.0	4200.0	6001.0	4241.2	10
44	9.1	14201.4	44.0	4400.0	5609.5	4147.9	10
45	9.5	14481.2	44.0	4400.0	5828.2	4209.0	10
50	7.5	14722.6	50.0	5000.0	5226.3	4446.3	10
55	6.9	15407.4	54.0	5400.0	5257.0	4696.4	10
60	4.9	14215.9	60.0	6000.0	3840.0	4315.9	10
65	4.6	14662.0	64.0	6400.0	3507.0	4691.0	10
70	4.0	15136.5	70.0	7000.0	3413.6	4652.9	10
100	2.8	19468.3	100.0	10000.0	3041.6	6326.7	10
130	2.0	24665.9	130.0	13000.0	3028.4	8507.5	10
