pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	28.0	9695.0	20.0	2000.0	5924.0	1751.0	1
25	29.0	15385.0	24.0	2400.0	9852.0	3109.0	1
26	22.444444444444443	13411.333333333334	26.0	2600.0	7884.555555555556	2900.777777777778	9
27	22.444444444444443	13411.333333333334	26.0	2600.0	7884.555555555556	2900.777777777778	9
28	20.4	13034.6	28.0	2800.0	7116.4	3090.2	10
29	20.4	13034.6	28.0	2800.0	7116.4	3090.2	10
30	17.2	13010.5	30.0	3000.0	6924.4	3056.1	10
31	15.6	11571.1	30.0	3000.0	5809.1	2732.0	10
32	17.7	15319.5	32.0	3200.0	8489.1	3598.4	10
33	17.4	14784.6	32.0	3200.0	8085.6	3467.0	10
34	12.0	11435.0	34.0	3400.0	5210.0	2791.0	1
35	17.7	16577.9	34.0	3400.0	9161.7	3982.2	10
40	11.0	14117.6	40.0	4000.0	6314.1	3763.5	10
45	9.1	13811.7	44.0	4400.0	5615.8	3751.9	10
50	7.5	14492.9	50.0	5000.0	5165.8	4277.1	10
55	7.6	16674.2	54.0	5400.0	6285.4	4934.8	10
60	6.6	17263.4	60.0	6000.0	6063.7	5139.7	10
65	5.4	16353.9	64.0	6400.0	4816.7	5073.2	10
70	5.0	19482.2	70.0	7000.0	6525.8	5886.4	10
100	3.0	20032.0	100.0	10000.0	3878.2	6053.8	10
130	2.1	23064.3	130.0	13000.0	2559.9	7374.4	10
