pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	2.857142857142857	94362.85714285714	100.0	80000.0	294.14285714285717	13968.714285714286	7
130	2.6666666666666665	123489.66666666667	130.0	104000.0	335.0	19024.666666666668	3
131	2.5555555555555554	123526.66666666667	130.0	104000.0	344.0	19052.666666666668	9
132	2.7	125398.0	132.0	105600.0	324.9	19341.1	10
133	2.0	125393.0	132.0	105600.0	246.0	19415.0	1
134	2.3	127269.1	134.0	107200.0	281.3	19653.8	10
135	2.1	127224.2	134.0	107200.0	236.8	19653.4	10
136	2.6	129210.2	136.0	108800.0	356.9	19917.3	10
137	2.888888888888889	129249.88888888889	136.0	108800.0	376.6666666666667	19937.222222222223	9
138	2.9	130967.6	138.0	110400.0	366.0	20063.6	10
139	3.9	131276.2	138.0	110400.0	567.7	20170.5	10
140	1.6666666666666667	132861.66666666666	140.0	112000.0	203.66666666666666	20518.0	3
145	2.2	136776.8	144.0	115200.0	325.7	21107.1	10
150	5.0	142913.5	150.0	120000.0	821.5	21942.0	2
155	2.5	146323.8	154.0	123200.0	391.5	22578.3	10
160	1.7	151880.4	160.0	128000.0	249.0	23471.4	10
165	2.0	155635.75	164.0	131200.0	239.75	24032.0	4
170	2.7	161493.9	170.0	136000.0	394.7	24929.2	10
175	2.8	164646.2	174.0	139200.0	470.1	24802.1	10
180	2.5	170997.8	180.0	144000.0	435.8	26382.0	10
185	1.7	174607.6	184.0	147200.0	239.7	26983.9	10
190	2.2	180460.3	190.0	152000.0	423.6	27846.7	10
