pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	89.0	37374.0	70.0	8400.0	16706.5	12197.5	2
100	34.57142857142857	37722.142857142855	100.0	12000.0	6091.142857142857	19531.0	7
101	37.9	38148.3	100.0	12000.0	6005.1	20043.2	10
102	34.5	39555.6	102.0	12240.0	6362.4	20851.2	10
103	30.4	37870.3	102.0	12240.0	5197.9	20330.4	10
104	36.8	40505.7	104.0	12480.0	6626.9	21294.8	10
105	32.6	39346.5	104.0	12480.0	5938.8	20823.7	10
106	29.3	39665.2	106.0	12720.0	5418.3	21420.9	10
107	36.25	41590.375	106.0	12720.0	6766.25	21998.125	8
108	22.0	37656.0	108.0	12960.0	4326.0	20262.0	1
109	22.0	37656.0	108.0	12960.0	4326.0	20262.0	1
110	30.3	42290.6	110.0	13200.0	6138.4	22842.2	10
115	36.9	44403.9	114.0	13680.0	7193.2	23416.7	10
120	30.1	46912.0	120.0	14400.0	6355.5	26036.5	10
125	27.2	46368.4	124.0	14880.0	5198.1	26166.3	10
130	26.9	49733.8	130.0	15600.0	5433.4	28570.4	10
135	26.8	51417.4	134.0	16080.0	5691.4	29512.0	10
140	24.2	52566.5	140.0	16800.0	5117.9	30508.6	10
145	23.5	54020.7	144.0	17280.0	5337.6	31259.1	10
150	23.7	57931.0	150.0	18000.0	5832.3	33948.7	10
155	20.3	57440.2	154.0	18480.0	4794.6	34011.6	10
160	18.6	58859.6	160.0	19200.0	4136.1	35363.5	10
