pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	92.88888888888889	217606.11111111112	40.0	16000.0	153460.88888888888	48105.22222222222	9
70	22.0	133931.0	70.0	28000.0	56392.0	49469.0	1
75	27.0	172275.1	74.0	29600.0	80215.7	62385.4	10
80	20.6	158767.0	80.0	32000.0	65636.5	61050.5	10
85	25.5	216552.6	84.0	33600.0	109987.5	72881.1	10
86	17.7	156660.5	86.0	34400.0	59214.4	62960.1	10
87	18.8	163526.4	86.0	34400.0	63973.6	65066.8	10
88	17.3	158528.8	88.0	35200.0	59747.2	63493.6	10
89	13.6	136033.1	88.0	35200.0	43499.0	57246.1	10
90	15.2	151330.8	90.0	36000.0	52699.0	62541.8	10
91	17.6	169509.6	90.0	36000.0	66679.5	66740.1	10
92	17.7	175287.5	92.0	36800.0	70375.9	68019.6	10
93	15.2	156248.0	92.0	36800.0	54267.5	65088.5	10
94	16.5	169801.8	94.0	37600.0	65499.1	66608.7	10
95	15.9	162672.9	94.0	37600.0	57746.1	67232.8	10
100	13.3	160507.5	100.0	40000.0	52428.8	67978.7	10
105	11.9	161606.7	104.0	41600.0	51402.0	68500.7	10
110	10.7	164986.7	110.0	44000.0	49598.1	71278.6	10
115	11.3	174686.7	114.0	45600.0	51048.8	77923.9	10
120	9.8	168759.9	120.0	48000.0	44621.5	76018.4	10
125	10.6	189500.4	124.0	49600.0	55832.0	83944.4	10
130	8.3	175112.0	130.0	52000.0	43311.0	79671.0	10
160	6.2	196729.1	160.0	64000.0	39592.3	92976.8	10
190	5.2	230543.0	190.0	76000.0	40776.6	113576.4	10
