pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	50.166666666666664	8004.666666666667	20.0	2000.0	3802.5	2182.1666666666665	6
21	63.8	9784.3	20.0	2000.0	5003.1	2761.2	10
22	58.2	10279.5	22.0	2200.0	5016.1	3041.4	10
23	56.4	10033.0	22.0	2200.0	4876.3	2934.7	10
24	40.0	8792.5	24.0	2400.0	3793.5	2575.0	2
25	50.5	10547.5	24.0	2400.0	4834.1	3289.4	10
26	51.0	11725.3	26.0	2600.0	5389.0	3710.3	10
27	53.1	11979.3	26.0	2600.0	5484.5	3868.8	10
28	38.3	10398.9	28.0	2800.0	4102.5	3468.4	10
29	36.7	10150.2	28.0	2800.0	3922.6	3399.6	10
30	37.6	11332.2	30.0	3000.0	4454.7	3847.5	10
35	29.5	11347.2	34.0	3400.0	3837.8	4075.4	10
40	21.0	11276.3	40.0	4000.0	3244.5	3991.8	10
45	19.7	12285.8	44.0	4400.0	3403.3	4438.5	10
50	14.9	12799.6	50.0	5000.0	2784.7	4964.9	10
55	13.0	13336.6	54.0	5400.0	2808.8	5073.8	10
60	10.6	13939.8	60.0	6000.0	2422.0	5457.8	10
65	9.9	14562.1	64.0	6400.0	2492.2	5605.9	10
70	7.0	14156.4	70.0	7000.0	1882.7	5203.7	10
100	5.0	20020.9	100.0	10000.0	1881.1	8039.8	10
130	3.1	22962.1	130.0	13000.0	1452.1	8380.0	10
