pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	138.0	82726.66666666667	40.0	4000.0	45116.88888888889	33569.77777777778	9
41	75.0	46009.0	40.0	4000.0	21156.0	20813.0	1
42	104.5	68163.5	42.0	4200.0	33675.5	30246.0	4
43	109.0	72358.25	42.0	4200.0	37248.0	30868.25	4
44	149.66666666666666	99638.55555555556	44.0	4400.0	53021.11111111111	42173.444444444445	9
45	110.6	76473.4	44.0	4400.0	38599.5	33429.9	10
46	94.0	72329.0	46.0	4600.0	33809.0	33874.0	1
47	94.0	72329.0	46.0	4600.0	33809.0	33874.0	1
48	95.71428571428571	74860.0	48.0	4800.0	34939.71428571428	35072.28571428572	7
49	113.33333333333333	87090.33333333333	48.0	4800.0	41473.333333333336	40769.0	3
50	86.5	74548.25	50.0	5000.0	34240.0	35258.25	4
55	93.1	86319.3	54.0	5400.0	38598.3	42267.0	10
60	91.5	100731.5	60.0	6000.0	42820.0	51851.5	10
65	72.6	88999.8	64.0	6400.0	35390.4	47145.4	10
70	73.2	104882.2	70.0	7000.0	40029.1	57783.1	10
75	69.0	107818.8	74.0	7400.0	39328.6	61016.2	10
80	66.7	119062.9	80.0	8000.0	42167.5	68815.4	10
85	52.2	102899.3	84.0	8400.0	33944.9	60470.4	10
90	51.0	113632.2	90.0	9000.0	36571.7	67970.5	10
95	57.1	133057.7	94.0	9400.0	43405.8	80157.9	10
100	59.2	151990.4	100.0	10000.0	47635.6	94254.8	10
130	58.2	226331.0	130.0	13000.0	65325.4	147875.6	10
