pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	35.666666666666664	79009.33333333333	40.0	4000.0	67359.66666666667	7609.666666666667	3
45	9.0	15319.42857142857	44.0	4400.0	5920.285714285715	4955.142857142857	7
50	10.0	24406.0	50.0	5000.0	12969.142857142857	6386.857142857143	7
55	7.1	19611.1	54.0	5400.0	7524.9	6632.2	10
60	6.6	22289.2	60.0	6000.0	8979.3	7249.9	10
65	6.3	23990.9	64.0	6400.0	10105.5	7421.4	10
66	6.6	27021.7	66.0	6600.0	11189.5	9166.2	10
67	6.3	26500.5	66.0	6600.0	11137.6	8696.9	10
68	5.1	20035.2	68.0	6800.0	5678.5	7488.7	10
69	5.1	20035.2	68.0	6800.0	5678.5	7488.7	10
70	4.0	17594.9	70.0	7000.0	3326.1	7198.8	10
71	5.3	21319.0	70.0	7000.0	5667.0	8582.0	10
72	4.333333333333333	17639.666666666668	72.0	7200.0	3712.0	6655.666666666667	6
73	4.4	17998.0	72.0	7200.0	3864.0	6862.0	5
74	3.0	15999.0	74.0	7400.0	2774.8	5750.2	10
75	5.0	24450.6	74.0	7400.0	8193.3	8783.3	10
80	4.0	22490.0	80.0	8000.0	5072.0	9338.0	1
85	3.2	20420.6	84.0	8400.0	3557.1	8379.5	10
90	2.9	20448.2	90.0	9000.0	3080.6	8277.6	10
95	2.7	20158.8	94.0	9400.0	2523.7	8141.1	10
100	2.4	21944.1	100.0	10000.0	3109.2	8734.9	10
130	2.0	26138.0	130.0	13000.0	2528.4	10479.6	10
160	1.5	30182.7	160.0	16000.0	2413.6	11609.1	10
190	1.3	34008.6	190.0	19000.0	2028.6	12790.0	10
