gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
6.629	16194.157999999998	66.58	6658.0	3482.9230000000007	5986.654999999999	10.0
4.595504216079015	8717.26352766945	47.93687098674673	4793.687098674673	1458.938824958401	4157.848140213277	0.0
