pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
250	199.0	757972.0	250.0	25000.0	609529.0	123193.0	1
310	72.0	394231.0	310.0	31000.0	240589.0	122332.0	1
340	74.0	459611.0	340.0	34000.0	280706.0	144565.0	1
400	74.42857142857143	569145.7142857143	400.0	40000.0	372820.28571428574	155925.42857142858	7
405	49.0	417791.625	404.0	40400.0	227467.25	149520.375	8
410	58.3	478541.0	410.0	41000.0	274958.0	162173.0	10
415	86.1	675661.0	414.0	41400.0	445640.2	188206.8	10
420	32.8	330638.6	420.0	42000.0	151690.6	136528.0	5
425	53.6	464300.1	424.0	42400.0	272183.9	149292.2	10
430	53.2	478539.3	430.0	43000.0	265047.9	170061.4	10
431	27.0	307327.0	430.0	43000.0	126462.0	137435.0	1
432	38.0	375780.5	432.0	43200.0	180061.0	152087.5	2
433	75.85714285714286	651879.5714285715	432.0	43200.0	416788.0	191459.57142857142	7
435	42.1	397169.2	434.0	43400.0	204289.1	149046.1	10
436	77.0	646013.3333333334	436.0	43600.0	404513.3333333333	197464.0	3
437	37.6	380498.0	436.0	43600.0	186002.1	150459.9	10
438	34.5	354778.5	438.0	43800.0	163659.0	146881.5	2
439	40.0	393994.0	438.0	43800.0	186710.0	163046.0	1
440	62.7	555817.4	440.0	44000.0	323132.4	188245.0	10
445	51.6	483176.0	444.0	44400.0	264305.8	174026.2	10
450	57.8	529895.6	450.0	45000.0	297741.8	186703.8	5
455	46.857142857142854	465452.4285714286	454.0	45400.0	245810.57142857142	173787.85714285713	7
460	41.0	431063.0	460.0	46000.0	219276.5	165326.5	2
490	43.888888888888886	485325.8888888889	490.0	49000.0	252395.77777777778	183440.11111111112	9
520	42.0	502484.4	520.0	52000.0	254566.1	195398.3	10
