pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	69.22222222222223	93914.0	70.0	7000.0	33316.0	53528.0	9
100	54.7	135784.6	100.0	10000.0	38827.6	86857.0	10
101	50.0	124786.1	100.0	10000.0	34764.4	79921.7	10
102	42.3	112272.5	102.0	10200.0	29880.5	72090.0	10
103	37.9	101983.0	102.0	10200.0	26229.4	65451.6	10
104	58.1	151409.4	104.0	10400.0	44239.5	96665.9	10
105	33.3	95532.1	104.0	10400.0	23715.8	61312.3	10
106	48.9	133869.8	106.0	10600.0	36750.4	86413.4	10
107	53.7	145594.2	106.0	10600.0	40518.1	94370.1	10
108	51.2	143388.1	108.0	10800.0	39350.1	93130.0	10
109	37.0	107415.3	108.0	10800.0	27708.0	68799.3	10
110	44.4	131154.9	110.0	11000.0	34665.8	85379.1	10
115	53.2	162032.7	114.0	11400.0	43070.2	107448.5	10
120	44.1	150770.7	120.0	12000.0	37771.9	100878.8	10
125	34.9	130012.3	124.0	12400.0	30430.2	87058.1	10
130	31.2	126730.7	130.0	13000.0	27852.8	85747.9	10
135	28.1	122358.5	134.0	13400.0	26604.3	82220.2	10
140	32.7	148938.9	140.0	14000.0	32861.3	101937.6	10
145	31.5	152836.4	144.0	14400.0	32144.0	106148.4	10
150	24.3	131596.5	150.0	15000.0	25361.4	91085.1	10
155	28.3	154756.1	154.0	15400.0	30760.1	108442.0	10
160	23.8	145617.2	160.0	16000.0	26369.9	103087.3	10
