gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
56.1998	159244.47439999998	101.706	10170.6	35697.000700000004	113275.1677	10.0
20.234424132156565	217282.8736991926	83.48224699898775	8348.224699898776	27209.155608862424	185206.90578324563	0.0
