pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
100	109.66666666666667	301310.6666666667	100.0	48000.0	183190.66666666666	70020.0	3
105	88.5	290508.6	104.0	49920.0	166097.1	74387.5	10
110	56.0	237964.0	110.0	52800.0	109689.0	75365.0	1
115	72.3	284462.3	114.0	54720.0	146380.5	83247.8	10
120	60.4	273036.1	120.0	57600.0	127606.2	87709.9	10
125	58.0	270565.5	124.0	59520.0	118265.6	92655.9	10
126	53.0	264592.4	126.0	60480.0	108222.4	95764.0	10
127	51.666666666666664	268019.3333333333	126.0	60480.0	112671.66666666667	94741.66666666667	3
128	52.2	271292.9	128.0	61440.0	113339.8	96385.1	10
129	53.0	264228.2	128.0	61440.0	107418.0	95242.2	10
130	48.3	263553.3	130.0	62400.0	101756.1	99267.2	10
131	48.6	266643.1	130.0	62400.0	105395.9	98717.2	10
132	48.1	269961.1	132.0	63360.0	106247.7	100221.4	10
133	48.5	274470.7	132.0	63360.0	109605.1	101373.6	10
134	50.5	276319.5	134.0	64320.0	110642.7	101222.8	10
135	45.0	266052.1	134.0	64320.0	100258.8	101339.3	10
140	43.0	272656.4	140.0	67200.0	96536.9	108779.5	10
145	43.9	275168.7	144.0	69120.0	94638.5	111266.2	10
150	38.9	275984.3	150.0	72000.0	86986.8	116847.5	10
155	34.9	281589.0	154.0	73920.0	86672.1	120842.9	10
160	30.0	278697.0	160.0	76800.0	75486.8	126250.2	10
190	21.2	307444.2	190.0	91200.0	59942.4	156111.8	10
220	16.1	344203.6	220.0	105600.0	51739.6	186644.0	10
