pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	9.5	14620.5	40.0	4000.0	6329.5	4251.0	2
70	3.5	16915.0	70.0	7000.0	3191.5	6653.5	4
100	2.7	24667.3	100.0	10000.0	4724.3	9843.0	10
101	1.8	19164.6	100.0	10000.0	1784.6	7280.0	10
102	2.4	22707.8	102.0	10200.0	2958.6	9447.2	10
103	2.4	22707.8	102.0	10200.0	2958.6	9447.2	10
104	2.0	22997.0	104.0	10400.0	2661.0	9832.0	2
105	2.0	19825.9	104.0	10400.0	1531.4	7790.5	10
106	2.2	22102.8	106.0	10600.0	2477.2	8919.6	10
107	2.2	22037.5	106.0	10600.0	2439.7	8891.8	10
108	2.2	22047.6	108.0	10800.0	2249.8	8889.8	10
109	2.2	22047.6	108.0	10800.0	2249.8	8889.8	10
110	2.4	24230.4	110.0	11000.0	3143.9	9976.5	10
115	1.9	23173.5	114.0	11400.0	2303.3	9356.2	10
120	1.9	24407.1	120.0	12000.0	2009.2	10277.9	10
125	1.8	23885.6	124.0	12400.0	1835.6	9526.0	10
130	1.6	24600.9	130.0	13000.0	1686.3	9784.6	10
135	1.6	26652.1	134.0	13400.0	1813.2	11304.9	10
140	1.6	28189.8	140.0	14000.0	2026.2	12023.6	10
145	1.5	26165.2	144.0	14400.0	1568.1	10053.1	10
150	1.6	29764.2	150.0	15000.0	2390.1	12224.1	10
155	1.5	29967.0	154.0	15400.0	1939.7	12473.3	10
