pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
75	3.0	35177.5	74.0	29600.0	163.5	5340.0	2
80	3.0	38055.0	80.0	32000.0	208.0	5767.0	2
85	5.0	40033.666666666664	84.0	33600.0	295.6666666666667	6054.0	3
90	2.5	42774.5	90.0	36000.0	223.75	6460.75	4
95	2.0	44562.5	94.0	37600.0	105.0	6763.5	2
96	2.4	45544.2	96.0	38400.0	136.8	6911.4	5
97	2.2222222222222223	45528.666666666664	96.0	38400.0	141.88888888888889	6890.777777777777	9
98	2.0	46439.0	98.0	39200.0	102.5	7038.5	2
99	2.0	46472.333333333336	98.0	39200.0	113.0	7061.333333333333	3
100	1.8	47387.4	100.0	40000.0	136.1	7151.3	10
102	3.0	48478.7	102.0	40800.0	255.1	7321.6	10
103	2.625	48418.375	102.0	40800.0	178.875	7337.5	8
104	2.5555555555555554	49415.88888888889	104.0	41600.0	218.22222222222223	7493.666666666667	9
105	5.5	49589.0	104.0	41600.0	399.0	7486.0	2
110	3.1	51981.5	110.0	44000.0	255.7	7615.8	10
115	2.0	54061.0	114.0	45600.0	156.0	8191.0	1
120	2.4	56683.7	120.0	48000.0	199.0	8364.7	10
125	3.7142857142857144	59051.142857142855	124.0	49600.0	373.14285714285717	8954.0	7
130	2.142857142857143	61680.0	130.0	52000.0	198.0	9352.0	7
160	3.0	76115.66666666667	160.0	64000.0	417.6666666666667	11538.0	3
190	1.7	90035.3	190.0	76000.0	157.4	13687.9	10
