pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	8.0	17941.5	40.0	4000.0	8638.0	5263.5	2
70	3.2	19192.6	70.0	7000.0	4340.6	7782.0	5
100	2.0	24604.8	100.0	10000.0	4041.2	10463.6	5
105	4.0	37198.0	104.0	10400.0	9207.0	17487.0	1
110	2.2	27413.1	110.0	11000.0	4795.2	11507.9	10
115	2.1	26174.6	114.0	11400.0	3893.3	10767.3	10
116	2.2	29238.3	116.0	11600.0	5130.1	12392.2	10
118	1.8	26472.1	118.0	11800.0	3827.6	10726.5	10
119	1.8	26472.1	118.0	11800.0	3827.6	10726.5	10
120	1.7	26008.1	120.0	12000.0	3244.2	10643.9	10
121	2.0	27954.5	120.0	12000.0	4052.1666666666665	11782.333333333334	6
122	2.1	29896.0	122.0	12200.0	4686.9	12887.1	10
123	2.1	29896.0	122.0	12200.0	4686.9	12887.1	10
124	1.8333333333333333	27798.333333333332	124.0	12400.0	3735.3333333333335	11539.0	6
130	2.4	37519.1	130.0	13000.0	7203.0	17186.1	10
140	2.1	36720.9	140.0	14000.0	5715.1	16865.8	10
145	1.7	31267.1	144.0	14400.0	3417.1	13306.0	10
150	1.6	35209.3	150.0	15000.0	4701.5	15357.8	10
155	1.6666666666666667	35804.666666666664	154.0	15400.0	4016.6666666666665	16234.0	3
