pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	5.0	11152.8	40.0	4000.0	3391.6	3721.2	5
41	6.1	13544.1	40.0	4000.0	5414.1	4090.0	10
42	5.0	11906.0	42.0	4200.0	3597.0	4067.0	1
43	5.0	11906.0	42.0	4200.0	3597.0	4067.0	1
44	5.0	12198.5	44.0	4400.0	3589.5	4165.0	2
45	5.4	14038.2	44.0	4400.0	5030.8	4563.4	10
46	4.7	13638.9	46.0	4600.0	4447.2	4545.7	10
47	4.8	14129.5	46.0	4600.0	4920.2	4563.3	10
48	5.2	15159.4	48.0	4800.0	5253.3	5058.1	10
49	5.2	15159.4	48.0	4800.0	5253.3	5058.1	10
50	4.7	14863.1	50.0	5000.0	4663.9	5149.2	10
55	4.1	15250.0	54.0	5400.0	4477.4	5318.6	10
60	3.2	15350.3	60.0	6000.0	3712.3	5578.0	10
65	3.3	15760.7	64.0	6400.0	3266.4	6030.3	10
70	2.4	15116.4	70.0	7000.0	2602.4	5444.0	10
75	2.5	17335.1	74.0	7400.0	3339.4	6521.7	10
80	2.3	16829.3	80.0	8000.0	2575.2	6174.1	10
85	2.1	17844.6	84.0	8400.0	2750.6	6610.0	10
90	2.1	19773.8	90.0	9000.0	3201.8	7482.0	10
95	1.9	19427.0	94.0	9400.0	2735.6	7197.4	10
100	1.7	19641.2	100.0	10000.0	2378.2	7163.0	10
130	1.2	23361.0	130.0	13000.0	2020.0	8211.0	10
