pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
160	2.0	88394.0	160.0	64000.0	5628.0	18606.0	1
195	1.0	105956.0	194.0	77600.0	4564.0	23598.0	3
200	1.25	107920.125	200.0	80000.0	4846.125	22874.0	8
205	1.0	110296.5	204.0	81600.0	3950.5	24542.0	2
210	1.4	114922.8	210.0	84000.0	5070.2	25642.6	5
211	1.3333333333333333	112544.0	210.0	84000.0	4205.0	24129.0	3
212	1.25	112771.75	212.0	84800.0	4650.25	23109.5	4
213	1.5	118104.5	212.0	84800.0	6066.0	27026.5	2
214	1.3333333333333333	115463.66666666667	214.0	85600.0	5343.333333333333	24306.333333333332	3
215	1.2	114900.3	214.0	85600.0	4447.1	24639.2	10
217	1.1428571428571428	115208.0	216.0	86400.0	4129.0	24463.0	7
218	1.0	116405.0	218.0	87200.0	3958.0	25029.0	1
219	1.1	117697.9	218.0	87200.0	4449.2	25830.7	10
220	1.1	119778.0	220.0	88000.0	4615.0	26943.0	10
225	1.1	119907.7	224.0	89600.0	3946.7	26137.0	10
230	1.0	123328.3	230.0	92000.0	4660.3	26438.0	10
235	1.2	127169.8	234.0	93600.0	5425.0	27910.8	10
240	1.1428571428571428	129193.14285714286	240.0	96000.0	4801.0	28152.14285714286	7
245	1.0	130351.0	244.0	97600.0	4097.0	28410.0	1
250	1.0	138889.0	250.0	100000.0	5190.0	33449.0	1
280	1.0	149744.2	280.0	112000.0	4217.4	33246.8	10
