pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	28.4	14945.8	20.0	2000.0	9217.4	3708.4	5
25	19.1	12133.0	24.0	2400.0	5830.5	3878.5	10
30	13.8	12918.3	30.0	3000.0	5274.9	4613.4	10
35	9.9	11680.4	34.0	3400.0	3738.2	4508.2	10
36	8.9	11820.1	36.0	3600.0	3546.5	4637.6	10
37	8.9	11820.1	36.0	3600.0	3546.5	4637.6	10
38	8.7	12481.2	38.0	3800.0	3797.1	4846.1	10
39	8.7	12481.2	38.0	3800.0	3797.1	4846.1	10
40	7.1	11637.1	40.0	4000.0	3155.8	4441.3	10
41	7.6	12200.2	40.0	4000.0	3404.4	4755.8	10
42	6.9	12567.0	42.0	4200.0	3365.2	4959.8	10
43	6.9	12567.0	42.0	4200.0	3365.2	4959.8	10
44	6.4	12294.7	44.0	4400.0	2937.5	4913.2	10
45	5.8	12164.5	44.0	4400.0	2969.1	4751.4	10
50	6.2	14616.0	50.0	5000.0	3317.4	6248.6	10
55	4.6	13828.6	54.0	5400.0	2593.6	5781.0	10
60	4.2	15026.4	60.0	6000.0	2762.8	6203.6	10
65	4.3	16822.8	64.0	6400.0	3241.2	7117.6	10
70	3.2	16059.5	70.0	7000.0	2331.3	6658.2	10
100	2.2	21373.5	100.0	10000.0	1989.3	9284.2	10
130	1.6	24064.8	130.0	13000.0	1698.2	9236.6	10
