pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	9.0	15148.0	40.0	4000.0	4987.0	6121.0	1
70	4.0	19288.85714285714	70.0	7000.0	3676.285714285714	8542.57142857143	7
101	3.7	30677.5	100.0	10000.0	5893.3	14684.2	10
102	3.4	30011.3	102.0	10200.0	4793.7	14915.6	10
103	3.4	30011.3	102.0	10200.0	4793.7	14915.6	10
104	3.7	32161.5	104.0	10400.0	5447.4	16210.1	10
105	3.3	29952.0	104.0	10400.0	4971.8	14476.2	10
106	3.0	28489.5	106.0	10600.0	3864.5	13919.0	6
107	3.0	28489.5	106.0	10600.0	3864.5	13919.0	6
108	4.5	40388.5	108.0	10800.0	9532.0	19948.5	2
109	4.5	40388.5	108.0	10800.0	9532.0	19948.5	2
110	2.6666666666666665	28907.666666666668	110.0	11000.0	3846.6666666666665	13951.0	6
115	2.7	31106.9	114.0	11400.0	4531.1	15061.8	10
120	2.6	32605.3	120.0	12000.0	4719.4	15765.9	10
125	3.4	40580.4	124.0	12400.0	7359.7	20696.7	10
130	2.2	32111.4	130.0	13000.0	3306.7	15674.7	10
135	2.3	35722.5	134.0	13400.0	4514.3	17674.2	10
140	2.3333333333333335	36215.166666666664	140.0	14000.0	4064.5	18010.666666666668	6
145	2.0	39769.0	144.0	14400.0	5122.0	20103.0	1
150	2.8	45408.8	150.0	15000.0	6571.1	23687.7	10
155	2.2	38556.5	154.0	15400.0	4029.6	18972.9	10
160	1.8	36566.6	160.0	16000.0	3251.9	17154.7	10
