pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	114.2	62885.2	40.0	4000.0	32788.2	26057.0	5
41	63.0	37626.0	40.0	4000.0	16385.0	17201.0	1
42	105.0	61001.0	42.0	4200.0	30328.5	26430.5	2
43	105.0	61001.0	42.0	4200.0	30328.5	26430.5	2
45	65.1	43327.7	44.0	4400.0	18704.8	20178.9	10
46	65.75	47255.25	46.0	4600.0	19573.75	23035.5	4
47	62.5	44775.75	46.0	4600.0	18684.0	21445.75	4
48	53.333333333333336	43281.666666666664	48.0	4800.0	17381.333333333332	21052.333333333332	3
49	119.0	85385.0	48.0	4800.0	42521.0	38016.0	2
50	72.2	56794.7	50.0	5000.0	24200.7	27544.0	10
55	80.7	71639.6	54.0	5400.0	30677.2	35508.4	10
60	68.0	70255.0	60.0	6000.0	27370.0	36825.0	1
65	61.2	70873.2	64.0	6400.0	25939.6	38469.6	10
70	54.6	74605.4	70.0	7000.0	25692.7	41842.7	10
75	69.6	100378.9	74.0	7400.0	36008.6	56896.3	10
80	61.8	101781.2	80.0	8000.0	33974.0	59727.2	10
85	49.9	92216.7	84.0	8400.0	28772.3	54960.4	10
90	49.2	99378.1	90.0	9000.0	30699.1	59589.0	10
95	42.1	93302.8	94.0	9400.0	26999.0	56809.8	10
100	40.8	101611.4	100.0	10000.0	28632.1	62879.3	10
130	33.4	131412.4	130.0	13000.0	30344.6	87937.8	10
