pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	101.5	57684.0	40.0	4000.0	27886.5	25757.5	2
45	144.0	92407.0	44.0	4400.0	45457.0	42506.0	1
50	116.0	94442.88888888889	50.0	5000.0	42838.88888888889	46554.0	9
55	100.16666666666667	90086.5	54.0	5400.0	39102.166666666664	45530.333333333336	6
60	84.0	90595.125	60.0	6000.0	34785.125	49750.0	8
65	98.2	114582.9	64.0	6400.0	43824.4	64294.5	10
70	95.9	131060.6	70.0	7000.0	49774.8	74215.8	10
72	65.85714285714286	95613.28571428571	72.0	7200.0	32206.0	56135.28571428572	7
73	65.4	95954.2	72.0	7200.0	32283.8	56398.4	10
74	53.833333333333336	84211.33333333333	74.0	7400.0	27222.166666666668	49515.166666666664	6
75	74.7	111006.3	74.0	7400.0	38303.5	65228.8	10
76	73.11111111111111	116350.11111111111	76.0	7600.0	40545.666666666664	68128.44444444444	9
77	101.4	154801.2	76.0	7600.0	57008.1	90117.1	10
78	83.4	136436.3	78.0	7800.0	48485.8	80072.5	10
79	110.66666666666667	178813.66666666666	78.0	7800.0	64914.333333333336	106021.33333333333	3
80	79.0	133064.0	80.0	8000.0	44186.9	80797.1	10
85	58.0	111741.2	84.0	8400.0	33709.0	69548.2	10
90	59.6	126194.4	90.0	9000.0	38647.2	78457.2	10
95	70.8	156345.0	94.0	9400.0	47481.2	99369.8	10
100	79.4	188581.5	100.0	10000.0	58298.2	120183.3	10
130	40.3	161011.3	130.0	13000.0	37750.7	110130.6	10
