gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
13.863000000000001	203715.89099999997	92.94	37176.0	94800.23599999999	71646.715	10.0
5.791850395167335	75932.18262620679	40.00045499741222	16000.181998964887	32127.96649855549	34494.470355862475	0.0
