pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
75	2.5	35220.0	74.0	29600.0	213.5	5332.5	2
80	5.0	38174.0	80.0	32000.0	374.0	5720.0	1
85	6.0	39921.0	84.0	33600.0	401.0	5836.0	1
90	2.6	42885.2	90.0	36000.0	304.8	6490.4	5
95	3.0	44863.0	94.0	37600.0	382.0	6787.0	1
96	2.0	45676.0	96.0	38400.0	308.5	6871.5	2
97	2.3333333333333335	45667.666666666664	96.0	38400.0	298.6666666666667	6873.0	3
100	2.2	47606.8	100.0	40000.0	291.9	7214.9	10
101	2.2	47486.6	100.0	40000.0	249.0	7137.6	5
102	2.142857142857143	48470.28571428572	102.0	40800.0	242.85714285714286	7325.428571428572	7
103	2.3333333333333335	48497.666666666664	102.0	40800.0	304.0	7291.666666666667	3
104	3.25	49610.0	104.0	41600.0	440.0	7466.0	4
105	2.0	49393.7	104.0	41600.0	215.2	7474.5	10
115	1.8333333333333333	54145.166666666664	114.0	45600.0	235.83333333333334	8195.333333333334	6
120	1.875	56980.25	120.0	48000.0	255.5	8604.75	8
125	3.3	59080.8	124.0	49600.0	435.4	8921.4	10
130	2.7	61616.2	130.0	52000.0	383.3	9102.9	10
160	2.7	76047.7	160.0	64000.0	429.3	11458.4	10
190	2.7	90418.1	190.0	76000.0	565.1	13663.0	10
