pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
40	182.0	73669.0	40.0	4000.0	32194.0	37435.0	1
70	112.83333333333333	124564.83333333333	70.0	7000.0	39136.333333333336	78358.5	6
75	90.85714285714286	111263.42857142857	74.0	7400.0	33287.28571428572	70502.14285714286	7
80	94.6	129255.8	80.0	8000.0	37574.9	83600.9	10
85	87.6	131133.0	84.0	8400.0	35757.5	86891.5	10
90	92.6	151142.0	90.0	9000.0	42749.1	99302.9	10
95	64.0	121520.2	94.0	9400.0	29785.8	82240.4	10
100	87.6	176872.6	100.0	10000.0	44233.0	122539.6	10
101	55.7	120047.2	100.0	10000.0	27702.3	82244.9	10
102	56.1	126534.5	102.0	10200.0	28201.0	88031.5	10
103	96.9	200018.9	102.0	10200.0	51332.1	138384.8	10
104	48.3	113309.9	104.0	10400.0	24370.8	78435.1	10
105	46.7	111537.4	104.0	10400.0	23595.4	77438.0	10
106	55.4	131156.3	106.0	10600.0	29505.0	90945.3	10
107	41.9	104697.6	106.0	10600.0	20770.7	73220.9	10
108	51.8	128538.0	108.0	10800.0	27230.6	90399.4	10
109	48.6	123354.7	108.0	10800.0	26085.0	86361.7	10
110	61.2	152847.5	110.0	11000.0	34281.0	107456.5	10
115	68.8	179534.7	114.0	11400.0	41246.0	126774.7	10
120	51.0	152128.3	120.0	12000.0	31028.9	108979.4	10
125	46.0	147466.1	124.0	12400.0	29794.9	105147.2	10
130	59.0	199963.7	130.0	13000.0	40618.0	146215.7	10
