pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
15	76.0	11267.0	14.0	1400.0	7071.0	2782.0	1
20	48.0	10955.0	20.0	2000.0	5255.0	3680.0	1
21	69.5	14348.3	20.0	2000.0	6937.2	5391.1	10
22	49.0	11634.0	22.0	2200.0	4764.5	4647.5	2
24	61.1	16618.0	24.0	2400.0	7201.0	6993.0	10
25	64.9	17572.9	24.0	2400.0	7844.4	7304.5	10
26	58.4	16959.5	26.0	2600.0	6905.6	7427.9	10
27	58.2	16889.0	26.0	2600.0	6878.4	7384.6	10
28	58.7	18892.7	28.0	2800.0	7146.8	8917.9	10
29	55.8	18263.0	28.0	2800.0	6904.7	8530.3	10
30	53.0	19163.0	30.0	3000.0	6892.3	9240.7	10
35	57.2	23908.9	34.0	3400.0	8136.8	12338.1	10
40	41.7	23479.5	40.0	4000.0	6499.5	12940.0	10
45	42.4	27437.3	44.0	4400.0	7291.6	15701.7	10
50	37.0	30199.3	50.0	5000.0	7469.8	17679.5	10
55	35.6	32449.7	54.0	5400.0	7434.5	19561.2	10
60	24.9	29342.8	60.0	6000.0	5672.8	17610.0	10
65	23.8	30535.2	64.0	6400.0	5803.2	18268.0	10
70	25.3	38339.2	70.0	7000.0	6946.0	24323.2	10
100	13.2	41144.9	100.0	10000.0	5182.1	25862.8	10
130	13.2	64358.9	130.0	13000.0	7152.6	44076.3	10
