pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
20	111.66666666666667	22454.0	20.0	2000.0	12863.0	7571.0	3
25	105.0	26600.5	24.0	2400.0	13414.6	10761.9	10
26	90.2	25953.1	26.0	2600.0	12370.4	10956.7	10
27	81.8	22954.2	26.0	2600.0	10421.2	9907.0	5
28	60.22222222222222	19479.333333333332	28.0	2800.0	7951.0	8700.333333333334	9
29	78.6	24853.1	28.0	2800.0	11053.3	10971.8	10
30	69.4	24133.6	30.0	3000.0	9681.3	11422.3	10
31	86.1	28577.1	30.0	3000.0	12198.6	13348.5	10
32	67.0	24995.3	32.0	3200.0	9491.4	12271.9	10
33	70.1	26555.7	32.0	3200.0	10433.5	12890.2	10
34	67.5	27494.1	34.0	3400.0	10152.8	13907.3	10
35	77.8	31067.4	34.0	3400.0	12075.4	15558.0	10
40	58.2	30349.8	40.0	4000.0	9817.6	16492.2	10
45	56.6	34407.2	44.0	4400.0	10447.9	19515.3	10
50	49.3	37786.5	50.0	5000.0	10430.5	22306.0	10
55	48.8	40916.7	54.0	5400.0	10913.8	24548.9	10
60	36.7	39034.0	60.0	6000.0	8919.8	24054.2	10
65	43.2	49893.5	64.0	6400.0	11720.7	31708.8	10
70	32.5	45414.8	70.0	7000.0	9497.2	28847.6	10
100	17.0	49513.3	100.0	10000.0	7200.0	32213.3	10
130	17.0	76326.3	130.0	13000.0	9801.2	53395.1	10
