pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
15	35.0	10206.0	14.0	1400.0	6784.0	2008.0	1
20	18.333333333333332	12442.0	20.0	2000.0	7778.666666666667	2643.3333333333335	6
21	30.5	22277.0	20.0	2000.0	16682.0	3575.0	2
25	13.9	12722.0	24.0	2400.0	7302.9	2995.1	10
26	12.7	14006.0	26.0	2600.0	7939.9	3440.1	10
27	12.7	13896.9	26.0	2600.0	7832.9	3438.0	10
28	10.9	12448.1	28.0	2800.0	6228.8	3391.3	10
29	11.0	12662.8	28.0	2800.0	6407.7	3427.1	10
30	10.3	13150.2	30.0	3000.0	6289.5	3830.7	10
35	8.4	13937.0	34.0	3400.0	6278.7	4224.3	10
40	6.1	13034.5	40.0	4000.0	4587.0	4407.5	10
45	5.0	13001.42857142857	44.0	4400.0	3925.5714285714284	4631.857142857143	7
50	4.2	13423.2	50.0	5000.0	3462.7	4910.5	10
55	4.1	15662.7	54.0	5400.0	4451.1	5757.6	10
60	3.5	15285.0	60.0	6000.0	3514.8	5710.2	10
65	2.8	15063.1	64.0	6400.0	3171.3	5427.8	10
70	2.8	16327.7	70.0	7000.0	2969.0	6288.7	10
100	2.0	20977.8	100.0	10000.0	2573.8	8304.0	10
130	1.2	23088.1	130.0	13000.0	1776.5	8181.6	10
