pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
25	19.857142857142858	21497.285714285714	24.0	2400.0	15771.857142857143	3301.4285714285716	7
30	12.0	17092.0	30.0	3000.0	10213.75	3848.25	4
35	9.8	17876.2	34.0	3400.0	10082.8	4359.4	5
36	7.6	15019.1	36.0	3600.0	7479.0	3904.1	10
37	7.6	15019.1	36.0	3600.0	7479.0	3904.1	10
40	7.2	16624.0	40.0	4000.0	7853.4	4730.6	10
41	6.0	14579.1	40.0	4000.0	6520.4	4018.7	10
42	6.4	16547.4	42.0	4200.0	7474.8	4830.6	10
43	6.7	17433.5	42.0	4200.0	8157.7	5033.8	10
44	6.7	19073.9	44.0	4400.0	9659.4	4970.5	10
45	6.4	16707.3	44.0	4400.0	7277.8	4985.5	10
50	5.3	18199.7	50.0	5000.0	7748.9	5400.8	10
55	4.9	18992.3	54.0	5400.0	7864.2	5674.1	10
60	5.6	25954.5	60.0	6000.0	12597.5	7297.0	10
65	3.9	20172.6	64.0	6400.0	7011.8	6696.8	10
70	4.1	22922.0	70.0	7000.0	8044.6	7807.4	10
100	2.3	25230.9	100.0	10000.0	5296.5	9834.4	10
130	1.6	27830.6	130.0	13000.0	3844.2	10856.4	10
