pop	gen	nfe	initnfe	lsnfe	rmnfe	bmnfe	successes
70	153.0	266116.0	70.0	33600.0	192278.0	40168.0	1
100	64.0	222576.0	100.0	48000.0	113054.0	61422.0	1
130	47.57142857142857	240303.85714285713	130.0	62400.0	95598.14285714286	82175.71428571429	7
131	45.7	238132.2	130.0	62400.0	93170.2	82432.0	10
132	45.0	240597.1	132.0	63360.0	93515.3	83589.8	10
133	43.2	237562.8	132.0	63360.0	90073.6	83997.2	10
134	38.9	237356.0	134.0	64320.0	87062.5	85839.5	10
135	46.9	245388.5	134.0	64320.0	95455.1	85479.4	10
136	39.666666666666664	243127.83333333334	136.0	65280.0	91079.16666666667	86632.66666666667	6
137	44.75	249440.0	136.0	65280.0	96839.75	87184.25	8
138	45.1	251923.1	138.0	66240.0	97787.6	87757.5	10
139	42.7	248934.2	138.0	66240.0	94848.1	87708.1	10
145	38.4	249057.8	144.0	69120.0	86862.1	92931.7	10
150	32.5	243375.5	150.0	72000.0	73723.0	97502.5	6
155	32.9	255001.1	154.0	73920.0	79184.1	101743.0	10
160	30.1	255516.7	160.0	76800.0	74932.0	103624.7	10
165	31.3	259881.0	164.0	78720.0	74169.0	106828.0	10
170	28.3	264037.1	170.0	81600.0	70491.4	111775.7	10
175	25.0	260843.8	174.0	83520.0	62213.9	114935.9	10
180	21.9	265927.7	180.0	86400.0	61689.0	117658.7	10
185	20.9	266907.5	184.0	88320.0	55866.0	122537.5	10
190	21.6	276544.6	190.0	91200.0	59390.5	125764.1	10
220	18.5	309110.3	220.0	105600.0	56994.6	146295.7	10
